epoch,train_loss,val_loss_MN,psnr_MN,ssim_MN,val_loss_M,psnr_M,val_loss_N,psnr_N,ssim_N,lr
1,19.296054977416993,10.30797462463379,28.129097505905612,28.129097505905612,18.21557483673096,23.288102327056187,10.689409828186035,27.40187805212013,27.40187805212013,0.0001
2,14.087034259796143,8.75910005569458,28.936411186804825,28.936411186804825,20.202854919433594,22.289825069505472,9.23399829864502,28.048449409142528,28.048449409142528,0.0001
3,13.429828575134277,8.354951763153077,29.133261957542224,29.133261957542224,21.46383590698242,21.89554809222742,8.96045503616333,28.15810153427584,28.15810153427584,0.0001
4,13.185647930145263,8.361821174621582,29.18584155825108,29.18584155825108,22.53827896118164,21.76007717493212,8.912455558776855,28.247392375171408,28.247392375171408,0.0001
5,13.039763690948487,7.762974834442138,29.317309104182108,29.317309104182108,23.388104248046876,21.694878718763693,8.465650463104248,28.26238197422098,28.26238197422098,0.0001
6,12.82419751739502,7.561429500579834,29.414262530572568,29.414262530572568,24.211071014404297,21.630686152663646,8.237325382232665,28.361921941085278,28.361921941085278,0.0001
7,12.768023700714112,7.42614164352417,29.472470436830008,29.472470436830008,25.02444381713867,21.5409761462849,8.158138942718505,28.39152294274147,28.39152294274147,0.0001
8,12.643119285583497,7.477261066436768,29.474511332392733,29.474511332392733,25.74050064086914,21.500770199473457,8.151063442230225,28.438698190003077,28.438698190003077,0.0001
9,12.609605052947998,7.276412391662598,29.60344934170329,29.60344934170329,26.37473373413086,21.392622204189323,8.032660102844238,28.48158271741379,28.48158271741379,0.0001
10,12.522545623779298,7.157640171051026,29.66269341725071,29.66269341725071,26.948662948608398,21.306884998652823,7.9534917831420895,28.513565459596702,28.513565459596702,0.0001
11,12.506066783905029,7.169486808776855,29.732407818504278,29.732407818504278,27.38279571533203,21.25842861490962,7.915888404846191,28.592541680736606,28.592541680736606,0.0001
12,12.476142139434815,6.994203853607178,29.81945365774404,29.81945365774404,27.6985164642334,21.202332910833668,7.806901550292968,28.623491684414933,28.623491684414933,0.0001
13,12.425066715240478,7.015667724609375,29.923946177467087,29.923946177467087,27.98340759277344,21.135096256183445,7.852175712585449,28.69615479005642,28.69615479005642,0.0001
14,12.379856956481934,6.838484191894532,29.988690205512285,29.988690205512285,28.226132965087892,21.078998393713466,7.727994728088379,28.711203526405615,28.711203526405615,0.0001
